
2	2.620535680789147	2.9153602800945135	1.0039494094217323
4	3.9623760804588235	4.100437752163676	1.2357066454077323
6	4.814339996933222	5.463524361285286	1.4358148857032342
8	6.013423305534661	9.671305858969436	5.590594497689803
10	6.978229753806161	8.859961395007003	2.930849982732959
12	7.043433216381527	9.32243095636702	4.471810991157546
14	7.3871814635291395	9.510995360815421	4.181204824746695
16	7.5476911026997815	7.8514358228176535	2.2753347677633595
18	7.701460791469251	7.457234968001338	2.271204321215191
20	7.769159814597226	7.5364706239099855	2.9540073053851237
22	7.472280367550856	8.131302258586366	4.24828284279672
24	6.848880954701298	7.50610586347108	4.241155086427732
26	5.8711098376862205	6.756538757988628	4.41854647615363
28	4.5252338862243375	5.577712238531237	4.260945724288447
30	2.9746273537712384	4.389667749099352	3.86481215235882
