0.2631578947368421	0	0.13350010667323403	1.3350010667323402	2.6700021334646804	6.6750053336617015	13.350010667323403
0.5263157894736842	0	0.06418538861723948	0.6418538861723948	1.2837077723447896	3.209269430861974	6.418538861723948
0.7894736842105263	0	0.023638877806423042	0.2363887780642304	0.4727775561284608	1.1819438903211519	2.3638877806423038
1.0526315789473684	0	-0.005129329438755048	-0.05129329438755048	-0.10258658877510096	-0.2564664719377524	-0.5129329438755048
1.3157894736842106	0	-0.027443684570176038	-0.27443684570176036	-0.5488736914035207	-1.3721842285088017	-2.7443684570176035
1.5789473684210527	0	-0.0456758402495715	-0.4567584024957149	-0.9135168049914298	-2.2837920124785747	-4.567584024957149
1.8421052631578947	0	-0.061090908232297327	-0.6109090823229733	-1.2218181646459465	-3.0545454116148663	-6.1090908232297325
2.1052631578947367	0	-0.07444404749474957	-0.7444404749474958	-1.4888809498949915	-3.7222023747374786	-7.444404749474957
2.3684210526315788	0	-0.08622235106038793	-0.8622235106038793	-1.7244470212077585	-4.311117553019396	-8.622235106038792
2.6315789473684212	0	-0.09675840262617058	-0.9675840262617057	-1.9351680525234114	-4.837920131308529	-9.675840262617058
2.8947368421052633	0	-0.10628942060660306	-1.0628942060660305	-2.125788412132061	-5.314471030330152	-10.628942060660304
3.1578947368421053	0	-0.11499055830556602	-1.1499055830556602	-2.2998111661113203	-5.749527915278301	-11.499055830556602
3.4210526315789473	0	-0.12299482907291966	-1.2299482907291965	-2.459896581458393	-6.149741453645983	-12.299482907291965
3.6842105263157894	0	-0.13040562628829186	-1.3040562628829184	-2.608112525765837	-6.520281314414592	-13.040562628829184
3.9473684210526314	0	-0.137304913436987	-1.3730491343698699	-2.7460982687397397	-6.865245671849349	-13.730491343698699
4.2105263157894735	0	-0.14375876555074413	-1.4375876555074412	-2.8751753110148823	-7.187938277537206	-14.375876555074411
4.473684210526316	0	-0.1498212277323876	-1.498212277323876	-2.996424554647752	-7.49106138661938	-14.98212277323876
4.7368421052631575	0	-0.15553706911638246	-1.5553706911638245	-3.110741382327649	-7.776853455819123	-15.553706911638246
5	0	-0.16094379124341004	-1.6094379124341003	-3.2188758248682006	-8.047189562170502	-16.094379124341003
