20	1.2	12.600000000000001	11.55
20	1.25	12.5	11.350000000000001
20	1.3	12.05	11.350000000000001
20	1.35	12.450000000000001	11.3
20	1.4	12.3	11.3
20	1.45	11.65	10.950000000000001
21	1.2	12.5	11.450000000000001
21	1.25	12.4	11.100000000000001
21	1.3	12.200000000000001	11.100000000000001
21	1.35	12.100000000000001	11.4
21	1.4	12.15	11.100000000000001
21	1.45	11.950000000000001	11
22	1.2	12.65	11.5
22	1.25	12.3	11.75
22	1.3	12.100000000000001	11.350000000000001
22	1.35	12.350000000000001	11.3
22	1.4	12.05	11.15
22	1.45	12.3	10.850000000000001
