0	0	0	0	0
0.05	0.16180091989378886	0.037291724225866366	0	0
0.1	0.3077636384150761	0.1090611609766377	0.012050632017363087	0.024101264034726174
0.15	0.4236003076929383	0.20927571656907018	0.05219031065777689	0.10544004158042268
0.2	0.4979720274569259	0.3284528409449663	0.10230208249287996	0.18487290689552188
0.25	0.5235987755982988	0.4543130376728973	0.17647450370378287	0.2829542480484539
0.3	0.497972027456926	0.5734901620487934	0.24525429128117832	0.36678969239649806
0.35	0.4236003076929383	0.673704717641226	0.34130840132885915	0.5046671566567781
0.4	0.30776363841507615	0.7454741543919974	0.43119548539842917	0.5944866852781409
0.45	0.1618009198937889	0.7827658786178637	0.5254549482084094	0.6429274223971271
0.5	6412235645739299e-32	0.7827658786178637	0.5981843324561564	0.7006891785291679
0.55	-0.1618009198937888	0.7454741543919974	0.6411665416655297	0.7473584196243815
0.6	-0.30776363841507604	0.6737047176412261	0.6544469705886189	0.7590609403785697
0.65	-0.4236003076929382	0.5734901620487936	0.6384424322702703	0.7126341282777036
0.7	-0.4979720274569259	0.45431303767289744	0.5940276374970775	0.6611872218734588
0.75	-0.5235987755982988	0.3284528409449664	0.5371629429724629	0.5683477657691796
0.8	-0.497972027456926	0.2092757165690703	0.45856595340946943	0.4884362429921575
0.85	-0.4236003076929383	0.1090611609766378	0.38573645775106497	0.3945432989375892
0.9	-0.30776363841507626	0.03729172422586641	0.30632315192004606	0.31372926513846866
0.95	-0.16180091989378897	13877787807814457e-33	0.23325561151879376	0.22108687855414755
1	-12824471291478598e-32	-15547513927571498e-33	0.17827079284967098	0.13990537662403574
1.05	0.16180091989378872	0.03729172422586633	0.15286343499764427	0.08652969986728348
1.1	0.307763638415076	0.10906116097663765	0.1562732388291197	0.09274716778551137
1.15	0.42360030769293816	0.20927571656907012	0.17973885913566656	0.15688224612155482
1.2	0.4979720274569259	0.32845284094496624	0.22332228845196114	0.20958843247801007
1.25	0.5235987755982988	0.4543130376728973	0.27122919868176204	0.27625696931312826
1.3	0.497972027456926	0.5734901620487934	0.34684857907030664	0.3287889509086574
1.35	0.4236003076929383	0.673704717641226	0.41511611020868566	0.3959283901539231
1.4	0.30776363841507626	0.7454741543919974	0.48986386737484405	0.4498720979149566
1.45	0.16180091989378906	0.7827658786178637	0.5570532265565427	0.5158448890065962
1.5	19236706937217895e-32	0.7827658786178637	0.6242020482067594	0.5705366352798692
1.55	-0.1618009198937887	0.7454741543919974	0.6614678919951023	0.6349683509235502
1.6	-0.3077636384150759	0.6737047176412261	0.6689924557328224	0.6824270717470282
1.65	-0.42360030769293816	0.5734901620487936	0.6472151195280281	0.6749040780337592
1.7	-0.4979720274569258	0.45431303767289744	0.5975306942432969	0.6777637965333887
1.75	-0.5235987755982988	0.3284528409449664	0.5538185906885145	0.6626598698028633
1.8	-0.497972027456926	0.2092757165690703	0.5026804440392098	0.65888466871282
1.85	-0.4236003076929384	0.10906116097663777	0.4583776240315953	0.6401127385469504
1.9	-0.30776363841507626	0.03729172422586638	0.407414717958282	0.6338020258488493
1.95	-0.1618009198937891	-485722573273506e-31	0.3625329666352143	0.6154258841084992
2	-25648942582957195e-32	-10742286079812251e-32	0.3124153728923652	0.6080369595726866
