0	0.5	nan	nan
0	0.6	nan	nan
0	0.7	nan	nan
0	0.8	nan	nan
0	0.9	nan	nan
0	1	nan	nan
0	1.1	nan	nan
0	1.2	nan	nan
0	1.3	nan	nan
0	1.4	nan	nan
0	1.5	nan	nan


10	0.5	nan	nan
10	0.6	nan	nan
10	0.7	nan	nan
10	0.8	17.2	nan
10	0.9	nan	nan
10	1	14.25	nan
10	1.1	15.450000000000001	nan
10	1.2	16.25	nan
10	1.3	nan	nan
10	1.4	nan	nan
10	1.5	nan	nan

20	0.5	17.2	17.05
20	0.6	15.700000000000001	14.9
20	0.7	15.350000000000001	14.450000000000001
20	0.8	14.4	13.55
20	0.9	13.450000000000001	13
20	1	13.9	12.65
20	1.1	13.3	12.4
20	1.2	12.850000000000001	11.9
20	1.3	12.700000000000001	11.600000000000001
20	1.4	13.200000000000001	11.600000000000001
20	1.5	13.200000000000001	nan

30	0.5	18	16.85
30	0.6	16.85	15.600000000000001
30	0.7	14.950000000000001	14.600000000000001
30	0.8	14.8	13.3
30	0.9	14.8	13.600000000000001
30	1	14.350000000000001	13.3
30	1.1	14.3	12.950000000000001
30	1.2	14.3	12.600000000000001
30	1.3	nan	nan
30	1.4	nan	nan
30	1.5	nan	nan

40	0.5	18.1	17.25
40	0.6	17.95	15.600000000000001
40	0.7	16.150000000000002	15
40	0.8	15.3	14.100000000000001
40	0.9	16.85	13.5
40	1	13.9	13.15
40	1.1	13.950000000000001	13.600000000000001
40	1.2	nan	nan
40	1.3	14	nan
40	1.4	13.950000000000001	12.15
40	1.5	nan	nan

50	0.5	18.45	nan
50	0.6	nan	nan
50	0.7	16.7	nan
50	0.8	15.600000000000001	14.8
50	0.9	14.55	14.5
50	1	14.65	14.3
50	1.1	14.5	12.9
50	1.2	13.700000000000001	12.65
50	1.3	nan	nan
50	1.4	nan	nan
50	1.5	14.9	nan

60	0.5	nan	nan
60	0.6	nan	nan
60	0.7	17.45	15.9
60	0.8	16.25	14.950000000000001
60	0.9	15.3	14.100000000000001
60	1	14.700000000000001	13.4
60	1.1	14.350000000000001	13.9
60	1.2	14.05	12.850000000000001
60	1.3	14.4	14.3
60	1.4	15.100000000000001	nan
60	1.5	nan	nan

70	0.5	nan	nan
70	0.6	nan	nan
70	0.7	17	nan
70	0.8	nan	nan
70	0.9	15.100000000000001	14.75
70	1	14.600000000000001	13.8
70	1.1	13.950000000000001	12.8
70	1.2	13.850000000000001	12.65
70	1.3	14.200000000000001	13.75
70	1.4	14.450000000000001	nan
70	1.5	nan	nan
