1.5	0	1.5	0	1.5	0
2.999633458470554	0.03315856202618225	3	0	3	-0.06818181818181818
4.497027854863974	0.12153288889538705	4.494508095526765	0.03364563965659581	4.4946347934899915	-0.07220308364741389
5.9901508628903075	0.26500303527571933	5.9785826512079225	0.08647186647809921	5.979039870469376	-0.04207309542316643
7.476975953566506	0.4633742774851523	7.4483721080589715	0.15891217761008886	7.449648630468125	-0.015377295888214172
8.955485145706303	0.7163773777786511	8.900927673628795	0.2589270857076602	8.90356160584696	0.04611760065438254
10.423671744808667	1.0236689497688989	10.333862025604827	0.3968617683536365	10.33916937684906	0.144150528459024
11.87954306662748	1.384831924484661	11.745313853513657	0.582325341612499	11.755608552689703	0.2848216694279815
13.32112314172594	1.7993761164342321	13.134215363968663	0.822764657893031	13.152875429806903	0.473744865192375
14.746455397344887	2.2667388889056848	14.500574161101122	1.1232591648753845	14.53192931112358	0.7155400772453018
16.16474641527471	2.755052915388216	15.845472651847754	1.4870120361746229	15.894754534505413	1.0134660793823163
17.593485385455512	3.2118952898312005	17.18978467323455	1.8579404928034249	17.260772796601724	1.305377249274284
19.03808234951846	3.6158007384452424	18.52965336167353	2.227644624411674	18.622163050125412	1.5963082935905886
20.496576640056546	3.966221063865739	19.85962365863037	2.595144694197264	19.97346700152017	1.885651127921826
21.96698872763013	4.262680660973825	21.175495460067243	2.9602325454658787	21.31052603982836	2.173510609027745
23.44732290746709	4.5047771624075255	22.474734794426016	3.3232380642030788	22.63087946409293	2.460435604751859
24.93557000811677	4.692181984671568	23.75670226003215	3.6847281887071595	23.933973808569448	2.747091723008155
26.429710118381507	4.82464077410464	25.022714104610728	4.045284418386071	25.22281930415514	3.0275382557077855
27.927715328824565	4.901973752098816	26.285264199462468	4.3715259811691976	26.512065327155828	3.2416407185743608
29.42755248413362	4.924075959102599	27.551973891852995	4.639020296993477	27.802193148885046	3.388594991186407
30.92755248413362	4.924075959102599	28.825741172604413	4.839107916910452	29.0946712315726	3.46773214909741
32.427185942604176	4.957234521128782	30.101855321299453	5.0394676930897155	30.38908173318971	3.544855496326555
33.92458033899759	5.045608847997986	31.373836912300607	5.239299596423757	31.679040608819104	3.6212830657406334
35.417703347023924	5.189078994378319	32.63612146498088	5.43745803637116	32.95906775637115	3.6962341380075725
36.90452843770012	5.3874502365877515	33.88455618103786	5.632646292222681	34.22514234033381	3.768456188591331
38.38303762983992	5.64045333688125	35.11669628866567	5.8237497491049375	35.47497869822411	3.836759302057722
39.85122422894228	5.947744908871497	36.33191720816824	6.010155327024394	36.70810299698991	3.9004163176723865
41.30709555076109	6.308907883587259	37.53140639007622	6.191934623985589	37.925820813493175	3.9593874322716927
42.74867562585955	6.72345207553683	38.71808148007781	6.369842756707585	39.12839960217939	4.058266795868898
44.174007881478495	7.190814848008283	39.894724577846766	6.558427437848773	40.315989271287584	4.211934834612325
45.59229889940832	7.6791288744908135	41.05761141082473	6.802062549250291	41.490078594579934	4.4241247405241255
47.02103786958912	8.135971248933798	42.223256419626914	7.046409846986347	42.66702208238467	4.632364916247969
48.465634833652075	8.53987669754784	43.38525017841967	7.289890851695076	43.839606352062226	4.8398061620724215
49.92412912419016	8.890297022968337	44.537908704241545	7.531482490329404	45.00228972997091	5.045873803494667
51.394541211763745	9.186756620076423	45.67679785036371	7.77073492411492	46.15080511002257	5.2505935580916905
52.8748753916007	9.428853121510123	46.79912355600763	8.007602871971935	47.28254719850911	5.454352670260784
54.36312249225038	9.616257943774166	47.90395089584834	8.242231911784554	48.396777947432376	5.65761497385995
55.85726260251512	9.748716733207239	48.99226388152581	8.474829989410138	49.494673791052016	5.860728525552531
57.35526781295818	9.826049711201415	50.0668861403052	8.705679628406648	50.58040213849929	6.058708097020433
58.85510496826724	9.848151918205199	51.13226415324985	8.935250840695085	51.66849596532434	6.189560825634373
60.35510496826724	9.848151918205199	52.19618699760997	9.168786205898913	52.7601129867475	6.252622423373088
