0	0	0	0	0
0.05	0.16180091989378886	0.03684284669575806	0	-0.0014250000000000014
0.1	0.3077636384150761	0.07366362249813925	0.008068224389651676	-0.0009127419530509988
0.15	0.4236003076929383	0.11044033563317063	0.026544488929297554	0.006972441798144411
0.2	0.4979720274569259	0.14715115185961278	0.054666649839105394	0.028447366606585436
0.25	0.5235987755982988	0.1837744714818319	0.09026122498047573	0.056344776739360836
0.3	0.497972027456926	0.22028900429090498	0.13095041434650148	0.089668450008139
0.35	0.4236003076929383	0.2566738417965002	0.1748544788461427	0.12716932012164914
0.4	0.30776363841507615	0.2929085261558233	0.22083581789147566	0.1681409597509233
0.45	0.1618009198937889	0.32897311525844875	0.26839590050205314	0.21226894685385586
0.5	6412235645739299e-32	0.3289731152584488	0.31737688611997483	0.25922070211207776
0.55	-0.1618009198937888	0.29330618101394296	0.3537633633610915	0.2930294573702997
0.6	-0.30776363841507604	0.2578654904154604	0.37533161621255645	0.3139801882388699
0.65	-0.4236003076929382	0.2226683641049789	0.3823589844432021	0.32252843448662083
0.7	-0.4979720274569259	0.18773135368092553	0.3751839003548672	0.3191908284153912
0.75	-0.5235987755982988	0.15307020735328788	0.3540766453407166	0.3044158514183459
0.8	-0.497972027456926	0.11869984132730557	0.31913963265062817	0.2784841167453627
0.85	-0.4236003076929383	0.08463431689780271	0.2702704490347241	0.2414714111465639
0.9	-0.30776363841507626	0.05088682317151643	0.21375752132879378	0.1932856532287845
0.95	-0.16180091989378897	0.017163793867676913	0.15455659813675468	0.13376661069018578
1	-12824471291478598e-32	0.01716379386767681	0.0940374505550639	0.06954354376193539
1.05	0.16180091989378872	0.05088682317151633	0.04545608152459494	0.016062449272759856
1.1	0.307763638415076	0.08460985247535585	0.01169293688377765	-0.026448737439735914
1.15	0.42360030769293816	0.11833288177919538	-0.007529323136220331	-0.058384467987734244
1.2	0.4979720274569259	0.1520559110830349	-0.01254913083723774	-0.0802574704080209
1.25	0.5235987755982988	0.18577894038687442	-0.0036367676124394524	-0.09251865719596324
1.3	0.497972027456926	0.21950196969071395	0.01910535328829662	-0.09544570752676607
1.35	0.4236003076929383	0.2532249989945535	0.05577964511484839	-0.08911324758056137
1.4	0.30776363841507626	0.286948028298393	0.10665638926038074	-0.07350317093222211
1.45	0.16180091989378906	0.3206710576022325	0.1720740180267324	-0.053647967865848745
1.5	19236706937217895e-32	0.3206710576022327	0.24406189115463536	-0.04027878918912706
1.55	-0.1618009198937887	0.28694802829839317	0.3011247642825383	-0.03368061051240537
1.6	-0.3077636384150759	0.25322499899455364	0.3433694130207896	-0.03392485622533536
1.65	-0.42360030769293816	0.21950196969071412	0.3710731771382216	-0.040912386559084656
1.7	-0.4979720274569258	0.1857789403868746	0.384574488936673	-0.05448296921181452
1.75	-0.5235987755982988	0.15205591108303507	0.3841436298093087	-0.07454452279036008
1.8	-0.497972027456926	0.11833288177919554	0.3698830130060066	-0.10117283404484344
1.85	-0.4236003076929384	0.08460985247535602	0.34169022527688886	-0.13464851622514248
1.9	-0.30776363841507626	0.0508868231715165	0.2992949852287905	-0.1754200507244221
1.95	-0.1618009198937891	0.017163793867676982	0.24235886055987285	-0.224004069844521
2	-25648942582957195e-32	0.01716379386767677	0.1760894323352472	-0.28085611335427163
