1	2.418279524741893	1.5552181880675746	0.8799962559607462
2	2.620535680789147	2.9153602800945135	1.0039494094217323
3	3.3477603674582896	4.0953601016763805	1.875103255497022
4	3.9623760804588235	4.100437752163676	1.2357066454077323
5	4.740739581022079	4.827835282876	3.0931922278670663
6	4.814339996933222	5.463524361285286	1.4358148857032342
7	5.546448555933877	6.113796416963143	3.4999478030676126
8	6.013423305534661	9.671305858969436	5.590594497689803
9	6.42273412606656	6.591681487516478	1.528995657325902
10	6.978229753806161	8.859961395007003	2.930849982732959
11	6.839597959651149	9.02971584179462	4.527269078174706
12	7.043433216381527	9.32243095636702	4.471810991157546
13	7.2188631422595035	9.353464972940566	4.267434896074376
14	7.3871814635291395	9.510995360815421	4.181204824746695
15	7.440316422726199	9.752184137198736	4.929673451708231
16	7.5476911026997815	7.8514358228176535	2.2753347677633595
17	7.620306658482659	7.542263512951869	2.037408130865204
18	7.701460791469251	7.457234968001338	2.271204321215191
19	7.796600787647795	7.463441783718726	2.7474177655628313
20	7.769159814597226	7.5364706239099855	2.9540073053851237
21	7.658039578390233	7.600076375212447	3.2177024224948796
22	7.472280367550856	8.131302258586366	4.24828284279672
23	7.200269900592259	7.911415763371711	4.274686707705489
24	6.848880954701298	7.50610586347108	4.241155086427732
25	6.407265795792578	7.307013443987583	4.552019335294861
26	5.8711098376862205	6.756538757988628	4.41854647615363
27	5.229285039096636	6.174295663079131	4.350387699214669
28	4.5252338862243375	5.577712238531237	4.260945724288447
29	3.7782512457095407	5.013490897463128	4.306882838388826
30	2.9746273537712384	4.389667749099352	3.86481215235882
